# SBR Seed Base-NoC SBR SBR-SZA
(7,8) 13.28529992 13.82514735 13.82534148
(7,9) 13.28529992 13.82534148 13.82534148
(7,10) 13.28529992 13.82496331 13.82496331
(7,11) 13.28529992 13.82496331 14.11790294
(7,12) 13.28529992 14.11790294 14.11790294
(8,0) 13.28529992 14.15464752 14.15464752
(8,1) 13.28529992 14.15464752 14.15464752
(8,2) 13.31875799 14.2041156 14.2041156
(8,3) 13.32585944 14.21113032 15.80311997
(8,4) 13.48072982 15.08217663 16.84718608
(8,5) 13.68779309 16.84718608 16.84718608
(8,6) 14.06428259 17.2876738 17.2876738
(8,7) 13.28529992 14.33977265 14.33977265
(8,8) 13.28529992 13.82514735 13.82534148
(8,9) 13.28529992 13.82534148 13.82534148
(8,10) 13.28529992 13.82496331 14.11790294
(8,11) 13.28529992 13.82496331 14.11790294
(8,12) 13.28529992 14.11790294 14.11790294
(9,0) 13.28529992 14.15464752 14.15464752
(9,1) 13.28529992 14.15464752 14.15464752
(9,2) 13.32472998 14.21011381 14.21011381
(9,3) 13.33183143 14.22014629 14.22014629
(9,4) 13.55695791 16.22916579 17.99415709
(9,5) 13.76402118 17.99415709 17.99415709
(9,6) 13.76457179 17.9945282 18.1623389
(9,7) 13.28529992 14.33986089 13.82514735
(9,8) 13.28529992 13.82514735 13.82514735
(9,9) 13.28529992 13.82534148 13.82534148
(9,10) 13.28529992 13.82496331 14.11790294
(9,11) 13.28529992 13.82496331 14.11790294
(9,12) 13.28529992 14.11790294 14.11790294
(10,0) 13.28529992 14.15464752 14.15464752
(10,1) 13.28529992 14.15464752 14.15464752
(10,2) 13.32210199 14.2061224 14.2061224
(10,3) 13.32210199 14.2061224 14.2061224
(10,4) 13.4612669 15.16850627 15.16967859
(10,5) 13.4612669 15.16893486 15.1913747
(10,6) 13.48417869 15.1913747 15.1913747
(10,7) 13.28529992 14.33994913 13.82514735
(10,8) 13.28529992 13.82512718 13.82534148
(10,9) 13.28529992 13.82534148 14.11790294
(10,10) 13.28529992 13.82496331 14.11790294
(10,11) 13.28529992 13.82496331 14.11790294
(10,12) 13.28529992 14.11790294 14.11790294
(11,0) 13.28529992 14.15464752 14.15464752
(11,1) 13.31459515 14.19733686 14.19733686
(11,2) 13.31459515 14.19733686 14.19733686
(11,3) 13.38699116 14.26298841 14.19733686
(11,4) 13.38699116 14.27120721 14.27120721
(11,5) 13.41002194 14.29370755 14.29370755
(11,6) 13.41002194 14.29370755 14.29370755
(11,7) 13.28529992 13.82534148 13.82534148
(11,8) 13.28529992 13.82534148 13.82534148
(11,9) 13.28529992 14.00392435 14.00392435
(11,10) 13.28529992 13.82496331 13.82496331
(11,11) 13.28529992 14.11790294 14.11790294
(11,12) 13.28529992 14.11790294 14.11790294
(12,0) 13.28529992 14.15464752 14.15464752
(12,1) 13.28529992 14.15464752 14.15464752
(12,2) 13.31459515 14.19733686 14.19733686
(12,3) 13.31459515 14.19733686 14.19733686
(12,4) 13.38699116 14.26298841 14.27237952
(12,5) 13.38699116 14.27120721 14.29370755
(12,6) 13.41002194 14.29370755 14.29370755
(12,7) 13.28529992 14.34016342 14.34016342
(12,8) 13.28529992 13.82512718 13.82534148
(12,9) 13.28529992 13.82534148 13.82534148
(12,10) 13.28529992 13.82496331 13.82496331
(12,11) 13.28529992 13.82496331 13.82496331
(12,12) 13.28529992 14.11790294 14.11790294
